site.id	R-G_diff	R-G_lwr	R-G_upr	R-G_p_value_adjusted	RG-G_diff	RG-G_lwr	RG-G_upr	RG-G_p_value_adjusted	RG-R_diff	RG-R_lwr	RG-R_upr	RG-R_p_value_adjusted	pop1	pop2	pst	rank	RU_13_R_VN96110_BL_ADL_M	RU_13_R_VN96113_BL_ADL_F	RU_13_R_VN96116_BL_ADL_M	RU_13_R_VN96117_BL_ADL_F	RU_13_R_VN96118_BL_ADL_F	RU_13_R_VN96122_BL_ADL_F	US_02_E_2171.28179_BL_ADL_U	US_02_E_2171.28186_BL_ADL_U	US_02_E_2171.28193_BL_ADL_U	US_02_E_3121.88807_BL_ADL_U	US_02_E_3121.88831_BL_ADL_U	US_02_E_3121.88841_BL_ADL_U	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	extra	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type	category	loci.id	Rr	Rr.var	G	G.var	RG	RG.var	type
chr23_2257985	-0.162167336830408	-0.312408692238732	-0.0119259814220845	0.0333847669114544	-0.0350295044579532	-0.171424811715848	0.101365802799941	0.789954142076973	0.127137832372455	-0.027175842322073	0.281451507066983	0.116715891078545	gutturalis	rustica.r	0.373819229392953	33	NA	0	NA	NA	NA	0.0833333333333333	0.15625	0.189189189189189	0.0571428571428571	NA	0.255813953488372	0.26530612244898	chr23	2257986	2257985	+	1	NA	intron 	XM_040086244.1, intron 3 of 6)	mRNA-intron (XM_040086244.1, intron 3 of 6)	6348	XM_040086244.1	TFAP2E	XM_040086244	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr23_2257985	0.070913482652613	0.00536612511473597	0.233080819483021	0.00369366181168351	0.198051315025068	0.0220151343851537	other
chr17_9921421	-0.479745968423192	-0.730855825836025	-0.228636111010359	0.000199423208566918	-0.117507511942198	-0.368617369355031	0.133602345470635	0.484120073315942	0.362238456480995	0.104605178780238	0.619871734181751	0.00482371749315158	gutturalis	rustica.r	0.369998518208241	34	0.175925925925926	0.84375	0.74	0.217948717948718	0.581818181818182	0.196428571428571	0.931034482758621	0.807017543859649	0.849056603773585	0.772727272727273	0.95	0.878048780487805	chr17	9921422	9921421	+	1	NA	intron 	XM_040083308.1, intron 10 of 15)	mRNA-intron (XM_040083306.1, intron 18 of 23)	-11103	XM_040083309.1	RGS3	XM_040083311	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr17_9921421	0.408008504134365	0.0904052866748472	0.887754472557558	0.00977722735640895	0.77024696061536	0.0490404975451473	gutturalis dominant
chr31_749826	-0.189506970430586	-0.323629881710895	-0.0553840591502774	0.00462383718548609	-0.133260968083846	-0.262998283723147	-0.00352365244454378	0.0432656945564477	0.0562460023467408	-0.0840113769145116	0.196503381607993	0.584386491323116	gutturalis	rustica.r	0.367961701371517	35	0.355072463768116	0.247311827956989	0.430769230769231	0.365853658536585	0.25	0.313253012048193	0.417808219178082	0.531746031746032	0.156521739130435	0.392307692307692	0.381294964028777	0.258333333333333	chr31	749827	749826	+	1	NA	Intergenic	NA	Intergenic	-14980	XM_040088575.1	LOC120764574	XM_040088577	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr31_749826	0.337176632830926	0.00563975336203035	0.526683603261512	0.0130303213852482	0.393422635177667	0.0207432408162733	rustica dominant
chr04_49897862_49899862	-0.0692341561759271	-0.113074447106017	-0.0253938652458372	0.00159733235785553	-0.00850284233465448	-0.0523431332647444	0.0353374485954354	0.880411782140536	0.0607313138412726	0.0147512288074407	0.106711398875105	0.00798679262556878	gutturalis	rustica.r	0.366765746871194	36	0.291126278188102	0.29608015310143	0.356155984824889	0.310677065051211	0.285221291782971	0.277182449330673	0.319798464775865	0.322800891918539	0.308699440301162	0.517166742666059	0.317099643418494	0.313910169218844	chr04	49899437	49899436	+	1	NA	promoter-TSS 	XM_040064790.1)	mRNA-promoter-TSS (XM_040064790.1)	-739	XM_040064790.1	LOC120752950	XM_040064790	NA	NA	NA	NA	NA	mRNA	shore_promoter-TSS 	chr04_49899436	0.288783607473813	0.000800921539303308	0.35801776364974	0.00166657695084933	0.349514921315086	0.00212334328642636	gutturalis dominant
chr05_58475826_58477322	-0.0765205204791656	-0.13044960056311	-0.0225914403952216	0.00437859256738038	-0.0513600452957966	-0.105289125379741	0.00256903478814736	0.0641656967994352	0.0251604751833689	-0.0314008211823482	0.0817217715490861	0.519391126116389	gutturalis	rustica.r	0.364669285759747	37	0.534859035462029	0.562304615858517	0.448010941706117	0.496530928372493	0.531145398035069	0.555915722063626	0.478394272783519	0.478787666552358	0.470880101913072	0.364844895226959	0.491454387887372	0.540837279103719	chr05	58475913	58475912	+	1	NA	exon 	XM_040068728.1, exon 3 of 3)	mRNA-exon (XM_040068728.1, exon 3 of 3)	5880	XM_040067759.1	APLNR	XM_040067759	NA	NA	NA	NA	NA	mRNA	shore_exon 	chr05_58475912	0.5257659293072	0.00167584509469699	0.602286449786365	0.00256729510559652	0.550926404490569	0.00269241335425242	other
chr01A_2302701	-0.167526734732072	-0.293722084144111	-0.0413313853200321	0.00766908394228127	-0.0988367206106471	-0.225032070022687	0.0273586288013924	0.146051232230703	0.0686900141214245	-0.0636647849398464	0.201044813182695	0.413510608075983	gutturalis	rustica.r	0.364520756500502	38	0.577777777777778	0.648648648648649	0.632352941176471	0.604651162790698	0.691358024691358	0.6	0.510869565217391	0.75	0.538461538461538	0.333333333333333	0.625	0.619047619047619	chr01A	2302702	2302701	+	1	NA	intron 	XM_040061861.1, intron 30 of 31)	mRNA-intron (XM_040061859.1, intron 30 of 31)	223268	XR_005700570.1	LOC120752005	XR_005700570	NA	NA	NA	NA	NA	lnc_RNA	opensea_intron 	chr01A_2302701	0.593276497134172	0.00603627603201414	0.760803231866243	0.00619084355041787	0.661966511255596	0.0277167130136425	other
chr13_13635456	0.313568402204876	0.143583641313948	0.483553163095805	0.000303997099358022	0.179185297064454	0.0147587545217909	0.343611839607118	0.0307599749145501	-0.134383105140422	-0.312142571061085	0.0433763607802413	0.164476507332748	gutturalis	rustica.r	0.364251282436059	39	NA	0.655737704918033	0.591954022988506	0.549707602339181	0.58041958041958	0.65625	0.645962732919255	0.58641975308642	0.465116279069767	0.492753623188406	0.257352941176471	NA	chr13	13635457	13635456	+	1	NA	intron 	XM_040078605.1, intron 4 of 29)	mRNA-intron (XM_040078601.1, intron 7 of 34)	222656	XM_040078604.1	TENM2	XM_040078601	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr13_13635456	0.598185336797071	0.0045540549261833	0.284616934592195	0.0305527283069362	0.463802231656649	0.0252322000376197	rustica dominant
chr05_44763580	0.214626365751842	0.108433052670323	0.320819678833361	9.82089282659526e-05	0.128735189385073	0.0225418763035543	0.234928502466591	0.0153489323268029	-0.0858911763667691	-0.194843216724608	0.0230608639910701	0.142243296120977	gutturalis	rustica.r	0.363961562342124	40	0.889473684210526	0.704663212435233	0.674285714285714	0.747422680412371	0.678756476683938	0.879581151832461	0.851063829787234	0.671328671328671	0.641025641025641	0.578231292517007	0.549295774647887	0.547486033519553	chr05	44763581	44763580	+	1	NA	intron 	XM_040067690.1, intron 6 of 8)	mRNA-intron (XM_040067690.1, intron 6 of 8)	25202	XM_040067690.1	EHF	XM_040067690	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr05_44763580	0.774172566136577	0.00714077719446121	0.559546200384735	0.00817447706895876	0.688281389769808	0.0105686830236709	rustica dominant
chr19_2232552	-0.231845055843747	-0.404990486820174	-0.0586996248673192	0.00786361366098376	-0.127098635699559	-0.294373013843609	0.0401757424444908	0.158378997517845	0.104746420144188	-0.0683990108322398	0.277891851120615	0.298399406652568	gutturalis	rustica.r	0.363265263343028	41	0.4	0.196969696969697	NA	0	0.0588235294117647	0.140625	NA	0.551020408163265	0	0.306451612903226	0.298245614035088	0	chr19	2232553	2232552	+	1	NA	intron 	XM_040082199.1, intron 19 of 19)	mRNA-intron (XM_040082182.1, intron 25 of 25)	-11967	XM_040082754.1	TBX2	XM_040082754	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr19_2232552	0.166486944428121	0.0168433805844756	0.398332000271867	0.00711581566959053	0.271233364572308	0.0284062612376948	other
chr23_1611846_1614934	0.107907329769174	0.0579940405493304	0.157820618989018	3.6591717579304e-05	0.0936864303696765	0.0437731411498326	0.14359971958952	0.000233687432305785	-0.0142208993994978	-0.0665703987745459	0.0381285999755503	0.779911334240464	gutturalis	rustica.r	0.359310684194123	42	0.590657717231297	0.620486834813507	0.611712032545496	0.557037548879401	0.631288194136364	0.579079331943723	0.550075743753904	0.64356352124465	0.476513727216423	0.549161094298888	0.486446960782956	0.41808882994896	chr23	1611969	1611968	+	1	NA	Intergenic	NA	Intergenic	-48211	XM_040086073.1	GRIK3	XM_040086073	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr23_1611968	0.596763395844934	0.00141293889628296	0.488856066075759	0.00258453699043014	0.582542496445436	0.00184729512776794	rustica dominant
chr06_35174343	-0.174107496762452	-0.278197686888859	-0.0700173066360446	0.000878162034618879	-0.13678959317413	-0.240879783300537	-0.0326994030477228	0.00831561450216489	0.0373179035883218	-0.0718528088239674	0.146488616000611	0.676236896691292	gutturalis	rustica.r	0.358868639662075	43	0.538461538461538	0.574803149606299	0.701863354037267	0.741935483870968	0.547945205479452	0.529850746268657	0.833333333333333	0.58041958041958	0.650406504065041	0.548672566371681	0.642335766423358	0.576470588235294	chr06	35174344	35174343	+	1	NA	intron 	XM_040072007.1, intron 3 of 12)	mRNA-intron (XM_040072007.1, intron 3 of 12)	10441	XM_040072007.1	TCERG1L	XM_040072007	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr06_35174343	0.550699997968897	0.00752475781074651	0.724807494731349	0.00395733445245189	0.588017901557219	0.015757379114075	rustica dominant
chr21_1104813	0.277529893787901	0.0702120908717826	0.48484769670402	0.00726180420058742	0.0806668719791912	-0.126650930936927	0.28798467489531	0.60265272633924	-0.19686302180871	-0.409566599602504	0.0158405559850841	0.0735007216818023	gutturalis	rustica.r	0.356757601604547	45	0.702127659574468	0.684782608695652	0.694117647058824	0.794117647058823	0.703703703703704	0.663157894736842	0	0.381443298969072	0.476190476190476	0.48951048951049	0.714285714285714	0.371428571428571	chr21	1104814	1104813	+	1	NA	Intergenic	NA	Intergenic	-21212	XM_040084860.1	LOC120762437	XM_040084860	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr21_1104813	0.657016834234547	0.00363379813633864	0.379486940446645	0.0409359140591109	0.460153812425837	0.0528605223405283	other
chr07_37754509	-0.158942251531322	-0.25704817444112	-0.0608363286215233	0.00131558175826729	-0.0848394322141999	-0.179869166375667	0.0101903019472673	0.0863976271535561	0.0741028193171217	-0.0263962826596154	0.174601921293859	0.177835516453575	gutturalis	rustica.r	0.35656650504475	46	NA	0.325153374233129	0.404145077720207	0.560509554140127	0.542713567839196	0.50887573964497	0.430622009569378	0	0	0.422459893048128	0.290909090909091	0.709677419354839	chr07	37754510	37754509	+	1	NA	Intergenic	NA	Intergenic	-6365	XM_040070191.1	ABCA12	XM_040070191	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr07_37754509	0.453305065001927	0.00487513452788613	0.612247316533249	0.00548544605478955	0.527407884319049	0.0101406128099322	other
chr05_44763596	0.237703237180379	0.126975761767404	0.348430712593354	4.40196866487996e-05	0.128822858576211	0.0180953831632365	0.239550333989186	0.0203327494492213	-0.108880378604167	-0.222484371358921	0.00472361415058636	0.0621322111524576	gutturalis	rustica.r	0.355954689825328	47	0.942105263157895	0.792746113989637	0.725714285714286	0.752577319587629	0.77720207253886	0.947089947089947	0.909574468085106	0.731034482758621	0.743589743589744	0.653061224489796	0.774647887323944	0.608938547486033	chr05	44763597	44763596	+	1	NA	intron 	XM_040067690.1, intron 6 of 8)	mRNA-intron (XM_040067690.1, intron 6 of 8)	25186	XM_040067690.1	EHF	XM_040067690	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr05_44763596	0.839393339650428	0.00725281474832079	0.601690102470049	0.0114461894589494	0.730512961046261	0.00912262244143442	rustica dominant
chr31_1215266_1215634	-0.425370014690574	-0.616317289683289	-0.234422739697859	2.38961862855103e-05	-0.121745629681531	-0.312692904674246	0.0692016453111842	0.270134177433927	0.303624385009043	0.103357193462705	0.503891576555382	0.00238375137999802	gutturalis	rustica.r	0.355512928612001	48	0.125499158192876	0.624640346239128	0.384407422439386	0.420025855297051	0.145929295281508	0.64966303966208	0.0596158216889717	0.49730178845335	0.169157472251586	0.517360664467576	0.559775493911022	0.129956623332304	chr31	1215341	1215340	+	1	NA	Intergenic	NA	Intergenic	11487	XM_040088536.1	LOC120764555	XM_040088536	NA	NA	NA	NA	NA	mRNA	island_Intergenic	chr31_1215340	0.294613070159504	0.048040172216884	0.719983084850078	0.0229590322403178	0.598237455168548	0.0182558346621133	gutturalis dominant
chr17_2707202_2708688	-0.0535006856301478	-0.0900521887090447	-0.0169491825512508	0.00331289361925025	-0.0396763937063612	-0.0762278967852582	-0.00312489062746429	0.0314215617931064	0.0138242919237865	-0.0245112479192791	0.0521598317668522	0.647536353872288	gutturalis	rustica.r	0.355206634146247	49	0.662191329716113	0.618645527618708	0.638640197480928	0.606781015044961	0.670505846632865	0.622522291696057	0.658403512212079	0.644142645198368	0.614622655242886	0.547081681272242	0.564830577099493	0.634049800527639	chr17	2707221	2707220	+	1	NA	Intergenic	NA	Intergenic	-17742	XM_040083157.1	NOTCH1	XM_040083157	NA	NA	NA	NA	NA	mRNA	island_Intergenic	chr17_2707220	0.639721151106605	0.000300144722758604	0.693221836736753	0.000839427708528247	0.653545443030392	0.00213140511595493	rustica dominant
chr24_6500031_6500568	-0.105698381940362	-0.169958265697988	-0.0414384981827367	0.00104994924209223	-0.0536716122656561	-0.117931496023282	0.0105882714919694	0.114704424118837	0.0520267696747061	-0.015369564992677	0.119423104342089	0.153665187813373	gutturalis	rustica.r	0.355195039430083	50	0.274990031482273	0.34827388148051	0.331683612860099	0.364221172421334	0.356257524939801	0.298768710767745	0.307729990724177	0.396407445294432	0.224282062718726	0.296699965126613	0.281618167114946	0.32136466181595	chr24	6500153	6500152	+	1	NA	intron 	XM_040085010.1, intron 1 of 8)	mRNA-intron (XM_040085001.1, intron 1 of 12)	10555	XM_040085003.1	CADM1	XM_040085009	NA	NA	NA	NA	NA	mRNA	island_intron 	chr24_6500152	0.297512097074818	0.00290101748745593	0.40321047901518	0.00372352397443014	0.349538866749524	0.00320310323252399	other
chr29_595056	-0.142265376219904	-0.236278436000404	-0.0482523164394048	0.00242692895916174	-0.0682885536863663	-0.162301613466866	0.0257245060941333	0.187762571406994	0.0739768225335381	-0.0246249064077993	0.172578551474875	0.169231017257909	gutturalis	rustica.r	0.353848377864256	51	0.746987951807229	0.615	0.681818181818182	0.688073394495413	0.664473684210526	0.693548387096774	0.754010695187166	0.611842105263158	0.741935483870968	0.921428571428571	0.709923664122137	0.803030303030303	chr29	595057	595056	+	1	NA	exon 	XM_040088332.1, exon 4 of 5)	mRNA-exon (XM_040088332.1, exon 4 of 5)	3226	XM_040088332.1	LOC120764379	XM_040088332	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr29_595056	0.626320185587546	0.0103479872308882	0.76858556180745	0.00321579923325394	0.700297008121084	0.00865989491644148	other
chr17_7474589	-0.226685920633277	-0.35049860141907	-0.102873239847484	0.000315410402370264	-0.0887532975643008	-0.212565978350094	0.035059383221492	0.19558121275475	0.137932623068976	0.00807678794517003	0.267788458192782	0.035733509188748	gutturalis	rustica.r	0.353645133149284	52	0.23121387283237	0.293023255813953	0.367816091954023	0.183908045977011	0.234177215189873	0.403361344537815	0.424242424242424	0.203389830508475	0.132530120481928	0.342657342657343	0.180722891566265	0.385245901639344	chr17	7474590	7474589	+	1	NA	Intergenic	NA	Intergenic	-12037	XM_040083605.1	ASTN2	XM_040083605	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr17_7474589	0.266971989777814	0.0107511814373643	0.493657910411091	0.0145271030253396	0.40490461284679	0.0110294876328236	gutturalis dominant
chr01A_45603298	0.226334399915281	0.0812665014782753	0.371402298352286	0.00185360286000158	0.0990880562878364	-0.0412363636713883	0.239412476247061	0.203951316242524	-0.127246343627444	-0.278949308135784	0.0244566208808955	0.112483875192594	gutturalis	rustica.r	0.352703591173605	53	0.737704918032787	0.616279069767442	0.645161290322581	0.75	0.8	0.605405405405405	0.513513513513513	0.814814814814815	0.5	0.283783783783784	0.292035398230089	0.347826086956522	chr01A	45603299	45603298	+	1	NA	Intergenic	NA	Intergenic	164575	XM_040062287.1	BTG1	XM_040062287	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr01A_45603298	0.665270430281929	0.00619098348036558	0.438936030366648	0.015782753479806	0.538024086654485	0.0239490236376552	other
chr03_113894620	-0.18249028951116	-0.307376251424541	-0.0576043275977796	0.003510490486624	-0.121829438446391	-0.242799502323567	-0.000859374569214047	0.0481618919599992	0.0606608510647694	-0.067271557596586	0.188593259726125	0.473778957559865	gutturalis	rustica.r	0.352647817112367	54	0.575	0.476744186046512	0.543859649122807	0.649484536082474	0.493670886075949	0.503937007874016	0.583892617449664	0.8	0.470588235294118	0.538461538461538	0.395522388059701	0.638461538461538	chr03	113894621	113894620	+	1	NA	exon 	XR_005699992.1, exon 2 of 3)	lnc_RNA-exon (XR_005699992.1, exon 2 of 3)	2689	XR_005699992.1	LOC120750456	XR_005699992	NA	NA	NA	NA	NA	lnc_RNA	opensea_exon 	chr03_113894620	0.518650807378382	0.00203637874140902	0.701141096889542	0.00563541594381679	0.579311658443152	0.0252231956747545	rustica dominant
chr01_52803286	-0.149005762408288	-0.227066137803189	-0.0709453870133873	0.000201542176241021	-0.0845502165273072	-0.16005814775887	-0.00904228529574412	0.0260286420937403	0.0644555458809807	-0.0171751283455614	0.146086220107523	0.141428787980007	gutturalis	rustica.r	0.352422145418749	55	NA	0.264150943396226	0.246575342465753	0.170731707317073	0.308108108108108	0.222222222222222	0.0925925925925926	0.101796407185629	0.397260273972603	0.197916666666667	0.251396648044693	0.248175182481752	chr01	52803287	52803286	+	1	NA	Intergenic	NA	Intergenic	-5116	XM_040055551.1	LHFPL6	XM_040055553	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr01_52803286	0.217429955105254	0.00518033362312306	0.366435717513542	0.00275763820474687	0.281885500986234	0.00623533320232659	rustica dominant
chr17_7474582	-0.123080501606246	-0.186400246162209	-0.059760757050283	0.000151244114752869	-0.0275969090209531	-0.0909166535769161	0.0357228355350099	0.532837210230136	0.0954835925852928	0.0290732842311251	0.161893900939461	0.00389436982890368	gutturalis	rustica.r	0.351835386747231	56	0.07	0.150375939849624	0.113636363636364	0.122448979591837	0.191489361702128	0.176470588235294	0.173913043478261	0.178571428571429	0.019047619047619	0.193877551020408	0.11864406779661	0.371428571428571	chr17	7474583	7474582	+	1	NA	Intergenic	NA	Intergenic	-12044	XM_040083605.1	ASTN2	XM_040083605	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr17_7474582	0.131720935853026	0.00230595903855757	0.254801437459272	0.00533115415277325	0.227204528438319	0.00147612657552722	gutturalis dominant
chr04_65003707	-0.417582553885213	-0.58229526449907	-0.252869843271355	6.03617048300364e-06	0.0396598461350248	-0.140245530483575	0.219565222753625	0.845627998487341	0.457242400020238	0.265801358209419	0.648683441831056	1.4103503392815e-05	gutturalis	rustica.r	0.351213484172427	57	0.0515463917525773	0.152	0.209090909090909	0.434782608695652	0.361111111111111	0.0752688172043011	0.698795180722892	0.489795918367347	0.46969696969697	0.545454545454545	0.736842105263158	0.583333333333333	chr04	65003708	65003707	+	1	NA	Intergenic	NA	Intergenic	132909	XM_040064508.1	PRDM5	XM_040064508	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr04_65003707	0.219068330115451	0.0278287441460354	0.636650884000663	0.0154606298903378	0.676310730135688	0.0177327727599708	gutturalis dominant
chr21_1815077	-0.172628778705655	-0.279267511816629	-0.0659900455946799	0.00132620032169628	-0.0473045227824435	-0.150599514137542	0.0559904685726551	0.497392570879806	0.125324255923211	0.0160841958358753	0.234564316010547	0.022397845353207	gutturalis	rustica.r	0.35096966293651	58	0.450819672131148	0.487179487179487	0.515151515151515	0.459459459459459	0.473684210526316	0.552380952380952	0.553956834532374	0.293577981651376	0.480916030534351	0.407142857142857	0.504950495049505	0.637037037037037	chr21	1815078	1815077	+	1	NA	intron 	XM_040084404.1, intron 5 of 15)	mRNA-intron (XM_040084400.1, intron 5 of 15)	85320	XM_040084404.1	EPHB2	XM_040084401	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr21_1815077	0.467193646337844	0.00752479872214065	0.639822425043499	0.00730897088217707	0.592517902261055	0.00950582741032275	gutturalis dominant
