chrom	start	end	rate
NC_053451.1	55900000	56000000	2.049652915e-07
NC_053451.1	56000000	56100000	1.735944585e-07
NC_053451.1	56100000	56200000	4.802353103e-07
NC_053451.1	56200000	56300000	2.346042046e-07
NC_053451.1	56300000	56400000	5.757412571e-07
NC_053451.1	56400000	56500000	3.687761799e-07
NC_053451.1	56500000	56600000	3.076433073e-07
NC_053451.1	56600000	56700000	1.843684912e-07
NC_053451.1	56700000	56800000	1.785106903e-07
NC_053451.1	56800000	56900000	1.666666713e-07
NC_053451.1	56900000	57000000	1.527446839e-07
NC_053451.1	57000000	57100000	1.059945591e-07
NC_053451.1	57100000	57200000	1.871505045e-07
NC_053451.1	57200000	57300000	2.631549426e-07
NC_053451.1	57300000	57400000	1.43268518e-07
NC_053451.1	57400000	57500000	1.532147938e-07
NC_053451.1	57500000	57600000	1.657251166e-07
NC_053451.1	57600000	57700000	8.422874135e-08
NC_053451.1	57700000	57800000	2.010134464e-07
NC_053451.1	57800000	57900000	7.873169397e-08
NC_053451.1	57900000	58000000	7.234479824e-08
NC_053451.1	58000000	58100000	3.032778685e-07
NC_053451.1	58100000	58200000	1.967776831e-07
NC_053451.1	58200000	58300000	7.259627321e-08
NC_053451.1	58300000	58400000	8.394210256e-08
NC_053451.1	58400000	58500000	1.297548863e-07
NC_053451.1	58500000	58600000	7.787802203e-08
NC_053451.1	58600000	58700000	6.450043212e-08
NC_053451.1	58700000	58800000	7.280329233e-08
NC_053451.1	58800000	58900000	6.807914863e-08
NC_053451.1	58900000	59000000	6.439534683e-08
NC_053451.1	59000000	59100000	6.878155814e-08
NC_053451.1	59100000	59200000	7.064055701e-08
NC_053451.1	59200000	59300000	5.895155686e-08
NC_053451.1	59300000	59400000	5.895155686e-08
NC_053451.1	59400000	59500000	5.895155686e-08
NC_053451.1	59500000	59600000	5.895155686e-08
NC_053451.1	59600000	59700000	5.895155686e-08
NC_053451.1	59700000	59800000	5.338267962e-08
NC_053451.1	59800000	59900000	4.61563824e-08
NC_053451.1	59900000	60000000	5.538712602e-08
NC_053451.1	60000000	60100000	5.83361498e-08
NC_053451.1	60100000	60200000	4.913624131e-08
NC_053451.1	60200000	60300000	6.988952665e-08
NC_053451.1	60300000	60400000	8.040922334e-08
NC_053451.1	60400000	60500000	8.151980023e-08
NC_053451.1	60500000	60600000	6.660524496e-08
NC_053451.1	60600000	60700000	6.436084692e-08
NC_053451.1	60700000	60800000	3.544561039e-08
NC_053451.1	60800000	60900000	3.774866463e-08
NC_053451.1	60900000	61000000	8.82196236e-08
NC_053451.1	61000000	61100000	8.327866326e-08
NC_053451.1	61100000	61200000	3.595144009e-08
NC_053451.1	61200000	61300000	1.204375124e-07
NC_053451.1	61300000	61400000	1.050015239e-07
NC_053451.1	61400000	61500000	4.446387835e-08
NC_053451.1	61500000	61600000	5.570167024e-08
NC_053451.1	61600000	61700000	5.037013602e-08
NC_053451.1	61700000	61800000	4.023396035e-08
NC_053451.1	61800000	61900000	4.641594208e-08
NC_053451.1	61900000	62000000	7.34110906e-08
NC_053451.1	62000000	62100000	4.865961756e-08
NC_053451.1	62100000	62200000	5.20904229e-08
NC_053451.1	62200000	62300000	2.515713699e-08
NC_053451.1	62300000	62400000	5.468899537e-08
NC_053451.1	62400000	62500000	5.849777394e-08
NC_053451.1	62500000	62600000	5.331918638e-08
NC_053451.1	62600000	62700000	4.402812772e-08
NC_053451.1	62700000	62800000	5.29939404e-08
NC_053451.1	62800000	62900000	5.188564569e-08
NC_053451.1	62900000	63000000	5.052770953e-08
NC_053451.1	63000000	63100000	3.902352085e-08
NC_053451.1	63100000	63200000	3.706617802e-08
NC_053451.1	63200000	63300000	3.706617802e-08
NC_053451.1	63300000	63400000	3.706617802e-08
NC_053451.1	63400000	63500000	3.706617802e-08
NC_053451.1	63500000	63600000	3.706617802e-08
NC_053451.1	63600000	63700000	4.935374921e-08
NC_053451.1	63700000	63800000	7.046693571e-08
NC_053451.1	63800000	63900000	7.064361223e-08
NC_053451.1	63900000	64000000	7.387440101e-08
NC_053451.1	64000000	64100000	7.255484244e-08
NC_053451.1	64100000	64200000	7.745184934e-08
NC_053451.1	64200000	64300000	7.425135804e-08
NC_053451.1	64300000	64400000	7.958927609e-08
NC_053451.1	64400000	64500000	7.536743326e-08
NC_053451.1	64500000	64600000	5.018689962e-08
NC_053451.1	64600000	64700000	4.240773001e-08
NC_053451.1	64700000	64800000	4.240773001e-08
NC_053451.1	64800000	64900000	4.240773001e-08
NC_053451.1	64900000	65000000	4.240773001e-08
NC_053451.1	65000000	65100000	4.134921159e-08
NC_053451.1	65100000	65200000	3.625669714e-08
NC_053451.1	65200000	65300000	7.159023833e-08
NC_053451.1	65300000	65400000	8.418492674e-08
NC_053451.1	65400000	65500000	1.167992729e-07
NC_053451.1	65500000	65600000	1.691524645e-07
NC_053451.1	65600000	65700000	1.248638252e-07
NC_053451.1	65700000	65800000	6.297639919e-08
NC_053451.1	65800000	65900000	5.747029e-08
NC_053451.1	65900000	66000000	7.464633833e-08
NC_053451.1	66000000	66100000	7.005334996e-08
NC_053451.1	66100000	66200000	7.381527349e-08
NC_053451.1	66200000	66300000	1.299067645e-07
NC_053451.1	66300000	66400000	1.299067645e-07
NC_053451.1	66400000	66500000	1.299067645e-07
NC_053451.1	66500000	66600000	1.425214279e-07
NC_053451.1	66600000	66700000	1.495988433e-07
NC_053451.1	66700000	66800000	5.91523999e-08
NC_053451.1	66800000	66900000	8.138735215e-08
NC_053451.1	66900000	67000000	1.990820267e-07
NC_053451.1	67000000	67100000	7.599342903e-08
NC_053451.1	67100000	67200000	1.097164195e-07
NC_053451.1	67200000	67300000	1.043780825e-07
NC_053451.1	67300000	67400000	1.431853588e-07
NC_053451.1	67400000	67500000	1.275764053e-07
NC_053451.1	67500000	67600000	5.580024711e-08
NC_053451.1	67600000	67700000	1.566729283e-07
NC_053451.1	67700000	67800000	1.008417819e-07
NC_053451.1	67800000	67900000	9.138647577e-08
NC_053451.1	67900000	68000000	1.660680867e-07
NC_053451.1	68000000	68100000	2.79512713e-07
NC_053451.1	68100000	68200000	1.86732447e-07
NC_053451.1	68200000	68300000	1.613969985e-07
NC_053451.1	68300000	68400000	1.724464435e-07
NC_053451.1	68400000	68500000	1.416946866e-07
NC_053451.1	68500000	68600000	2.370301389e-07
NC_053451.1	68600000	68700000	1.362322928e-07
NC_053451.1	68700000	68800000	1.661431105e-07
NC_053451.1	68800000	68900000	2.290272105e-07
NC_053451.1	68900000	69000000	1.966368958e-07
NC_053451.1	69000000	69100000	2.205565899e-07
NC_053451.1	69100000	69200000	2.500139923e-07
NC_053451.1	69200000	69300000	1.35868719e-07
NC_053451.1	69300000	69400000	1.064724765e-07
NC_053451.1	69400000	69500000	1.096159005e-07
NC_053451.1	69500000	69600000	1.672307389e-07
NC_053451.1	69600000	69700000	2.14801329e-07
NC_053451.1	69700000	69800000	1.348586086e-07
NC_053451.1	69800000	69900000	1.345033606e-07
NC_053451.1	69900000	70000000	2.632423503e-07
NC_053451.1	70000000	70100000	2.583849762e-07
NC_053451.1	70100000	70200000	1.840896795e-07
NC_053451.1	70200000	70300000	1.117511358e-07
NC_053451.1	70300000	70400000	1.117511358e-07
NC_053451.1	70400000	70500000	1.117511358e-07
NC_053451.1	70500000	70600000	1.074579705e-07
NC_053451.1	70600000	70700000	8.787534979e-08
NC_053451.1	70700000	70800000	6.788146899e-08
NC_053451.1	70800000	70900000	7.507230438e-08
NC_053451.1	70900000	71000000	6.065727811e-08
NC_053451.1	71000000	71100000	5.743295737e-08
NC_053451.1	71100000	71200000	5.775946033e-08
NC_053451.1	71200000	71300000	5.775946033e-08
NC_053451.1	71300000	71400000	5.775946033e-08
NC_053451.1	71400000	71500000	5.775946033e-08
NC_053451.1	71500000	71600000	4.840733541e-08
NC_053451.1	71600000	71700000	3.682534106e-08
NC_053451.1	71700000	71800000	4.224099705e-08
NC_053451.1	71800000	71900000	3.759172266e-08
NC_053451.1	71900000	72000000	4.353056878e-08
NC_053451.1	72000000	72100000	4.487712832e-08
NC_053451.1	72100000	72200000	6.523896506e-08
NC_053451.1	72200000	72300000	6.523896506e-08
NC_053451.1	72300000	72400000	6.523896506e-08
NC_053451.1	72400000	72500000	6.523896506e-08
NC_053451.1	72500000	72600000	6.523896506e-08
NC_053451.1	72600000	72700000	8.385788218e-08
NC_053451.1	72700000	72800000	9.50683914e-08
NC_053451.1	72800000	72900000	8.11116882e-08
NC_053451.1	72900000	73000000	8.060069599e-08
NC_053451.1	73000000	73100000	8.169060114e-08
NC_053451.1	73100000	73200000	6.537950692e-08
NC_053451.1	73200000	73300000	6.082114056e-08
NC_053451.1	73300000	73400000	6.024161962e-08
NC_053451.1	73400000	73500000	6.605735139e-08
NC_053451.1	73500000	73600000	6.443926942e-08
NC_053451.1	73600000	73700000	6.655481552e-08
NC_053451.1	73700000	73800000	9.764138917e-08
NC_053451.1	73800000	73900000	9.764138917e-08
NC_053451.1	73900000	74000000	9.764138917e-08
NC_053451.1	74000000	74100000	9.764138917e-08
NC_053451.1	74100000	74200000	9.764138917e-08
NC_053451.1	74200000	74300000	9.841369917e-08
NC_053451.1	74300000	74400000	1.300081992e-07
NC_053451.1	74400000	74500000	1.300081992e-07
NC_053451.1	74500000	74600000	1.300081992e-07
NC_053451.1	74600000	74700000	1.300081992e-07
NC_053451.1	74700000	74800000	1.300081992e-07
NC_053451.1	74800000	74900000	1.300081992e-07
NC_053451.1	74900000	75000000	1.197421709e-07
NC_053451.1	75000000	75100000	1.038610221e-07
NC_053451.1	75100000	75200000	1.038610221e-07
NC_053451.1	75200000	75300000	1.038610221e-07
NC_053451.1	75300000	75400000	1.038610221e-07
NC_053451.1	75400000	75500000	9.209388189e-08
NC_053451.1	75500000	75600000	6.578506917e-08
NC_053451.1	75600000	75700000	6.081370329e-08
NC_053451.1	75700000	75800000	6.244652739e-08
NC_053451.1	75800000	75900000	5.547977852e-08
NC_053451.1	75900000	76000000	5.564163844e-08
NC_053451.1	76000000	76100000	7.166373058e-08
NC_053451.1	76100000	76200000	4.178070279e-08
NC_053451.1	76200000	76300000	1.125175194e-07
NC_053451.1	76300000	76400000	1.338120976e-07
NC_053451.1	76400000	76500000	1.072956826e-07
NC_053451.1	76500000	76600000	8.846156081e-08
NC_053451.1	76600000	76700000	8.846156081e-08
NC_053451.1	76700000	76800000	8.74376382e-08
NC_053451.1	76800000	76900000	7.724588548e-08
NC_053451.1	76900000	77000000	8.121108026e-08
NC_053451.1	77000000	77100000	1.935446748e-07
NC_053451.1	77100000	77200000	2.26073374e-07
NC_053451.1	77200000	77300000	2.507293026e-07
NC_053451.1	77300000	77400000	2.945463444e-07
NC_053451.1	77400000	77500000	1.473532116e-07
NC_053451.1	77500000	77600000	1.106231006e-07
NC_053451.1	77600000	77700000	1.631374345e-07
NC_053451.1	77700000	77800000	1.627865077e-07
NC_053451.1	77800000	77900000	1.944544211e-07
NC_053451.1	77900000	78000000	2.036652743e-07
NC_053451.1	78000000	78100000	1.988005115e-07
NC_053451.1	78100000	78200000	1.720100461e-07
NC_053451.1	78200000	78300000	1.976106261e-07
NC_053451.1	78300000	78400000	2.863285359e-07
NC_053451.1	78400000	78500000	3.684020947e-07
NC_053451.1	78500000	78600000	3.13880819e-07
NC_053451.1	78600000	78700000	2.364951522e-07
NC_053451.1	78700000	78800000	2.731939312e-07
NC_053451.1	78800000	78900000	1.573093722e-07
NC_053451.1	78900000	79000000	1.972036781e-07
NC_053451.1	79000000	79100000	1.922166782e-07
NC_053451.1	79100000	79200000	2.505784645e-07
NC_053451.1	79200000	79300000	2.673737434e-07
NC_053451.1	79300000	79400000	1.616913614e-07
NC_053451.1	79400000	79500000	1.695692948e-07
NC_053451.1	79500000	79600000	1.631851066e-07
NC_053451.1	79600000	79700000	1.660903957e-07
NC_053451.1	79700000	79800000	1.753035168e-07
NC_053451.1	79800000	79900000	9.515150508e-08
NC_053451.1	79900000	80000000	1.035031753e-07
NC_053451.1	80000000	80100000	7.942582917e-08
NC_053451.1	80100000	80200000	7.14736236e-08
NC_053451.1	80200000	80300000	2.324332785e-07
NC_053451.1	80300000	80400000	1.26330551e-07
NC_053451.1	80400000	80500000	6.866164299e-08
NC_053451.1	80500000	80600000	8.049699762e-08
NC_053451.1	80600000	80700000	8.69651602e-08
NC_053451.1	80700000	80800000	8.745718999e-08
NC_053451.1	80800000	80900000	8.025989296e-08
NC_053451.1	80900000	81000000	7.765143339e-08
NC_053451.1	81000000	81100000	6.204489642e-08
NC_053451.1	81100000	81200000	5.462737243e-08
NC_053451.1	81200000	81300000	5.462737243e-08
NC_053451.1	81300000	81400000	5.462737243e-08
NC_053451.1	81400000	81500000	5.462737243e-08
NC_053451.1	81500000	81600000	5.696632516e-08
NC_053451.1	81600000	81700000	6.133346069e-08
NC_053451.1	81700000	81800000	6.133346069e-08
NC_053451.1	81800000	81900000	6.133346069e-08
NC_053451.1	81900000	82000000	6.133346069e-08
NC_053451.1	82000000	82100000	6.133346069e-08
NC_053451.1	82100000	82200000	8.234381241e-08
NC_053451.1	82200000	82300000	1.807088389e-07
NC_053451.1	82300000	82400000	1.69718964e-07
NC_053451.1	82400000	82500000	2.986826789e-07
NC_053451.1	82500000	82600000	2.870914301e-07
NC_053451.1	82600000	82700000	2.870914301e-07
NC_053451.1	82700000	82800000	2.161739062e-07
NC_053451.1	82800000	82900000	5.771276641e-08
NC_053451.1	82900000	83000000	7.023081723e-08
NC_053451.1	83000000	83100000	7.182905444e-08
NC_053451.1	83100000	83200000	7.538926509e-08
NC_053451.1	83200000	83300000	8.134486024e-08
NC_053451.1	83300000	83400000	1.922474995e-07
NC_053451.1	83400000	83500000	1.148237547e-07
NC_053451.1	83500000	83600000	1.400186425e-07
NC_053451.1	83600000	83700000	1.86051116e-07
NC_053451.1	83700000	83800000	9.140278077e-08
NC_053451.1	83800000	83900000	8.269706092e-08
NC_053451.1	83900000	84000000	1.666068225e-07
NC_053451.1	84000000	84100000	3.490010756e-07
NC_053451.1	84100000	84200000	2.3831008e-07
NC_053451.1	84200000	84300000	1.038318544e-07
NC_053451.1	84300000	84400000	1.774741767e-07
NC_053451.1	84400000	84500000	1.151922806e-07
NC_053451.1	84500000	84600000	1.162285702e-07
NC_053451.1	84600000	84700000	1.5212991e-07
NC_053451.1	84700000	84800000	1.798112662e-07
NC_053451.1	84800000	84900000	4.085950361e-08
NC_053451.1	84900000	85000000	5.973920886e-08
NC_053451.1	85000000	85100000	1.640387054e-07
NC_053451.1	85100000	85200000	2.199085556e-07
NC_053451.1	85200000	85300000	3.2432818e-07
NC_053451.1	85300000	85400000	3.015499e-07
NC_053451.1	85400000	85500000	2.482699885e-07
NC_053451.1	85500000	85600000	1.891567625e-07
NC_053451.1	85600000	85700000	1.423417924e-07
NC_053451.1	85700000	85800000	1.011921245e-07
NC_053451.1	85800000	85900000	6.372103959e-08
NC_053451.1	85900000	86000000	8.395610416e-08
NC_053451.1	86000000	86100000	1.049003888e-07
NC_053451.1	86100000	86200000	1.051235733e-07
NC_053451.1	86200000	86300000	1.051235733e-07
NC_053451.1	86300000	86400000	2.413876465e-07
NC_053451.1	86400000	86500000	1.760167778e-07
NC_053451.1	86500000	86600000	6.801633099e-08
NC_053451.1	86600000	86700000	1.024691446e-07
NC_053451.1	86700000	86800000	8.104583715e-08
NC_053451.1	86800000	86900000	1.600197753e-07
NC_053451.1	86900000	87000000	1.602062551e-07
NC_053451.1	87000000	87100000	7.947620048e-08
NC_053451.1	87100000	87200000	8.446256625e-08
NC_053451.1	87200000	87300000	2.052255817e-07
NC_053451.1	87300000	87400000	2.216472923e-07
NC_053451.1	87400000	87500000	1.671180327e-07
NC_053451.1	87500000	87600000	1.809256639e-07
NC_053451.1	87600000	87700000	1.881588108e-07
NC_053451.1	87700000	87800000	5.649146538e-08
NC_053451.1	87800000	87900000	3.765398397e-07
NC_053451.1	87900000	88000000	2.714614449e-07
NC_053451.1	88000000	88100000	2.619564771e-07
NC_053451.1	88100000	88200000	2.90527045e-07
NC_053451.1	88200000	88300000	2.422048568e-07
NC_053451.1	88300000	88400000	2.325605746e-07
NC_053451.1	88400000	88500000	2.19065293e-07
NC_053451.1	88500000	88600000	1.928993305e-07
NC_053451.1	88600000	88700000	2.439337456e-07
NC_053451.1	88700000	88800000	1.853814786e-07
NC_053451.1	88800000	88900000	1.333462951e-07
NC_053451.1	88900000	89000000	9.324169787e-08
NC_053451.1	89000000	89100000	8.620067578e-08
NC_053451.1	89100000	89200000	3.200103092e-07
NC_053451.1	89200000	89300000	9.406893676e-08
NC_053451.1	89300000	89400000	9.382384729e-08
NC_053451.1	89400000	89500000	1.089663425e-07
NC_053451.1	89500000	89600000	9.145581365e-08
NC_053451.1	89600000	89700000	9.234926156e-08
NC_053451.1	89700000	89800000	9.00138615e-08
NC_053451.1	89800000	89900000	2.134690633e-08
NC_053451.1	89900000	90000000	7.011549828e-08
NC_053451.1	90000000	90100000	6.821104992e-08
NC_053451.1	90100000	90200000	1.115922001e-07
NC_053451.1	90200000	90300000	1.990776246e-07
NC_053451.1	90300000	90400000	2.05112775e-07
NC_053451.1	90400000	90500000	1.243726171e-07
NC_053451.1	90500000	90600000	1.055145157e-07
NC_053451.1	90600000	90700000	1.090013433e-07
NC_053451.1	90700000	90800000	1.756973766e-07
NC_053451.1	90800000	90900000	1.686788552e-07
NC_053451.1	90900000	91000000	1.422611704e-07
NC_053451.1	91000000	91100000	8.037175288e-08
NC_053451.1	91100000	91200000	1.270144034e-07
NC_053451.1	91200000	91300000	1.489092295e-07
NC_053451.1	91300000	91400000	1.429914577e-07
NC_053451.1	91400000	91500000	1.297441667e-07
NC_053451.1	91500000	91600000	1.214316899e-07
NC_053451.1	91600000	91700000	1.420860611e-07
NC_053451.1	91700000	91800000	2.017226743e-07
NC_053451.1	91800000	91900000	1.755016768e-07
NC_053451.1	91900000	92000000	1.985626801e-07
NC_053451.1	92000000	92100000	1.876391588e-07
NC_053451.1	92100000	92200000	3.50215535e-07
NC_053451.1	92200000	92300000	4.004409773e-07
NC_053451.1	92300000	92400000	4.542651594e-07
NC_053451.1	92400000	92500000	2.039008058e-07
NC_053451.1	92500000	92600000	1.885948061e-07
NC_053451.1	92600000	92700000	1.26340095e-07
NC_053451.1	92700000	92800000	1.07161797e-07
NC_053451.1	92800000	92900000	1.250282256e-07
NC_053451.1	92900000	93000000	1.138590604e-07
NC_053451.1	93000000	93100000	9.70962795e-08
NC_053451.1	93100000	93200000	7.078188338e-08
NC_053451.1	93200000	93300000	1.504345801e-07
NC_053451.1	93300000	93400000	8.687529042e-08
NC_053451.1	93400000	93500000	1.370154253e-07
NC_053451.1	93500000	93600000	2.054475554e-07
NC_053451.1	93600000	93700000	1.462986731e-07
NC_053451.1	93700000	93800000	2.150289511e-07
NC_053451.1	93800000	93900000	2.332931368e-07
NC_053451.1	93900000	94000000	2.020610332e-07
NC_053451.1	94000000	94100000	2.640557342e-07
NC_053451.1	94100000	94200000	2.65239231e-07
NC_053451.1	94200000	94300000	2.12444032e-07
NC_053451.1	94300000	94400000	2.119298422e-07
NC_053451.1	94400000	94500000	2.204692556e-07
NC_053451.1	94500000	94600000	2.330061792e-07
NC_053451.1	94600000	94700000	2.180707551e-07
NC_053451.1	94700000	94800000	1.246092263e-07
NC_053451.1	94800000	94900000	1.097700153e-07
NC_053451.1	94900000	95000000	1.075582329e-07
NC_053451.1	95000000	95100000	5.142193762e-08
NC_053451.1	95100000	95200000	9.670542441e-08
NC_053451.1	95200000	95300000	1.038808824e-07
NC_053451.1	95300000	95400000	1.061544558e-07
NC_053451.1	95400000	95500000	1.173522045e-07
NC_053451.1	95500000	95600000	1.041439067e-07
NC_053451.1	95600000	95700000	2.514230174e-07
NC_053451.1	95700000	95800000	8.712466159e-08
NC_053451.1	95800000	95900000	6.780433093e-08
NC_053451.1	95900000	96000000	7.284995477e-08
NC_053451.1	96000000	96100000	5.930588046e-08
NC_053451.1	96100000	96200000	5.897446242e-08
NC_053451.1	96200000	96300000	5.897446242e-08
NC_053451.1	96300000	96400000	5.897446242e-08
NC_053451.1	96400000	96500000	5.897446242e-08
NC_053451.1	96500000	96600000	5.897446242e-08
NC_053451.1	96600000	96700000	5.778688294e-08
NC_053451.1	96700000	96800000	3.34983557e-08
NC_053451.1	96800000	96900000	9.775571529e-08
NC_053451.1	96900000	97000000	6.522012507e-08
NC_053451.1	97000000	97100000	6.847361307e-08
NC_053451.1	97100000	97200000	8.040263254e-08
NC_053451.1	97200000	97300000	4.77148528e-08
NC_053451.1	97300000	97400000	4.765289813e-08
NC_053451.1	97400000	97500000	4.221681509e-08
NC_053451.1	97500000	97600000	5.301107744e-08
NC_053451.1	97600000	97700000	4.188881889e-08
NC_053451.1	97700000	97800000	8.408375046e-08
NC_053451.1	97800000	97900000	9.683380202e-08
NC_053451.1	97900000	98000000	8.383540549e-08
NC_053451.1	98000000	98100000	9.157259263e-08
NC_053451.1	98100000	98200000	1.188412609e-07
NC_053451.1	98200000	98300000	1.221445399e-07
NC_053451.1	98300000	98400000	1.410113418e-07
NC_053451.1	98400000	98500000	1.436363269e-07
NC_053451.1	98500000	98600000	1.238027839e-07
