site.id	RT-R_diff	RT-R_lwr	RT-R_upr	RT-R_p_value_adjusted	T-R_diff	T-R_lwr	T-R_upr	T-R_p_value_adjusted	T-RT_diff	T-RT_lwr	T-RT_upr	T-RT_p_value_adjusted	pop1	pop2	pst	rank	RU_13_T_NB027_BL_ADL_M	RU_13_T_NB028_BL_ADL_F	RU_13_T_NB029_BL_ADL_F	RU_13_T_NB031_BL_ADL_F	RU_13_T_NB033_BL_ADL_F	US_02_E_2171.28178_BL_ADL_U	US_02_E_2171.28179_BL_ADL_U	US_02_E_2171.28186_BL_ADL_U	US_02_E_2171.28193_BL_ADL_U	US_02_E_3121.88807_BL_ADL_U	US_02_E_3121.88831_BL_ADL_U	US_02_E_3121.88841_BL_ADL_U	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	extra	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type	category	loci.id	Rr	Rr.var	T	T.var	RT	RT.var	type
chr05_3394160_3395168	0.00995136046007328	-0.0425193697320507	0.0624220906521972	0.886184729392259	0.0662536692703781	0.0122163046885549	0.120291033852201	0.0138670899918053	0.0563023088103048	-3.33599579092902e-06	0.112607953616401	0.0500158557053116	rustica.r	tytleri	0.319022135282532	33	0.737653004817184	0.817460317460317	0.764653784219002	0.7817615760075	0.686801286216491	0.83879781420765	0.809914678501432	0.701137171286425	0.677170868347339	0.780701754385965	0.78199028645059	0.723472008217771	chr05	3394387	3394386	+	1	NA	exon 	XM_040066093.1, exon 13 of 13)	mRNA-exon (XM_040066093.1, exon 13 of 13)	29227	XM_040068752.1	GCH1	XM_040068752	NA	NA	NA	NA	NA	mRNA	shore_exon 	chr05_3394386	0.686257402263135	0.00106326708146936	0.752511071533514	0.00210269992764387	0.696208762723209	0.00446246373277365	other
chr13_14510159	-0.09955614810055	-0.184253223932452	-0.0148590722686485	0.0186951283819058	-0.132180611095833	-0.219406513022195	-0.0449547091694708	0.00229034127057615	-0.0326244629952827	-0.12351177198535	0.0582628459947844	0.652083811779148	rustica.r	tytleri	0.318814339839589	34	0.296296296296296	0.510309278350515	0.496815286624204	0.513661202185792	0.488721804511278	0.628099173553719	0.672043010752688	0.669172932330827	0.552147239263804	0.529411764705882	0.474452554744526	0.630434782608696	chr13	14510160	14510159	+	1	NA	intron 	XM_040077995.1, intron 5 of 36)	mRNA-intron (XM_040077995.1, intron 5 of 36)	-140748	XM_040077996.1	SLIT3	XM_040077995	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr13_14510159	0.634213967316161	0.00350159348973039	0.502033356220328	0.00727613833102366	0.534657819215611	0.00913590073161754	tytleri dominant
chr26_6419483_6421762	0.0258035841621315	-0.0746490422223284	0.126256210546591	0.801895937166949	0.159648803042171	0.0561969323465817	0.26310067373776	0.00191347460789082	0.133845218880039	0.0260508375109794	0.241639600249099	0.0126329936659931	rustica.r	tytleri	0.317766634962288	35	0.365088035567557	0.603950644160393	0.44058113505163	0.605442674103009	0.52929292268376	0.402854461214282	0.250655337691697	0.29443119253237	0.254731851431534	0.384072798450155	0.23321223355803	0.227579549383998	chr26	6420292	6420291	+	1	NA	intron 	XM_040085667.1, intron 1 of 32)	mRNA-intron (XM_040085667.1, intron 1 of 32)	-2219	XM_040085668.1	PIK3C2B	XM_040085667	NA	NA	NA	NA	NA	mRNA	shore_intron 	chr26_6420291	0.3354689477047	0.00604745833360761	0.49511775074687	0.0149850543782369	0.361272531866831	0.00725744537696729	rustica dominant
chr26_6431688_6432232	0.102323990278445	0.00145864354238208	0.203189337014507	0.0462611346771891	0.155995467522602	0.0521185537596071	0.259872381285597	0.00250057384348756	0.0536714772441574	-0.054565788861526	0.161908743349841	0.447608649552471	rustica.r	tytleri	0.317451900431749	36	0.365883417829934	0.349414167363495	0.385453026083702	0.364031595584811	0.175535819420741	0.412541324523685	0.149934135697002	0.173269679465197	0.262371336191134	0.335235659528827	0.281154812937618	0.36093165918189	chr26	6431718	6431717	+	1	NA	intron 	XM_040085668.1, intron 10 of 31)	mRNA-intron (XM_040085667.1, intron 11 of 32)	9207	XM_040085668.1	PIK3C2B	XM_040085667	NA	NA	NA	NA	NA	mRNA	island_intron 	chr26_6431717	0.18805180957525	0.00391125368274687	0.344047277097852	0.0101834022125666	0.290375799853694	0.0143667954312591	tytleri dominant
chr11_1745242_1747242	0.0316356152579211	-0.00175369484281872	0.065024925358661	0.0659305923960076	0.0440650428883775	0.00967881810281009	0.078451267673945	0.00993611510022219	0.0124294276304564	-0.0234001982956383	0.0482590535565511	0.670457384073618	rustica.r	tytleri	0.315758729088428	37	0.806964727417844	0.828657509862752	0.79430654966796	0.7658927256986	0.770803762156691	0.773994749820807	0.832512867789969	0.794984731518874	0.773428951731591	0.755971393132256	0.731008710312978	0.780046242885925	chr11	1746437	1746436	+	1	NA	Intergenic	NA	Intergenic	43763	XR_005702666.1	LOC120757795	XR_005702666	NA	NA	NA	NA	NA	lnc_RNA	shore_Intergenic	chr11_1746436	0.755029948912943	0.000527931934647605	0.799094991801321	0.00062440010965383	0.786665564170864	0.00188978548961413	other
chr28_1267824	0.0814268909921873	-0.0120983301931025	0.174952112177477	0.0969339766475316	0.14092060993402	0.0412223891639163	0.240618830704123	0.00445475968026732	0.0594937189418324	-0.0441157113369903	0.163103149220655	0.343215357761165	rustica.r	tytleri	0.315639358609702	38	0.375	0.285714285714286	NA	0.388888888888889	0.317647058823529	0.333333333333333	0.238636363636364	0.168674698795181	0.20353982300885	0.542857142857143	0.415384615384615	0.253012048192771	chr28	1267825	1267824	+	1	NA	intron 	XM_040086533.1, intron 1 of 36)	mRNA-intron (XM_040086533.1, intron 1 of 36)	45428	XM_040086533.1	PTPRS	XM_040086533	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr28_1267824	0.220716894540761	0.00833816124417471	0.361637504474781	0.00273684993773482	0.302143785532948	0.0109631982331985	other
chr18_3182712	0.0822300534026251	0.0207200833403358	0.143740023464914	0.00707691742754524	0.112011868727054	0.048665376968647	0.17535836048546	0.000435688671244994	0.0297818153244286	-0.0362237179258159	0.0957873485746731	0.512158467422359	rustica.r	tytleri	0.313531776101287	39	0.662337662337662	0.710691823899371	0.695121951219512	0.691823899371069	0.694029850746269	0.472222222222222	0.706806282722513	0.492647058823529	0.573643410852713	0.583333333333333	0.73394495412844	0.730769230769231	chr18	3182713	3182712	+	1	NA	exon 	XM_040081839.1, exon 3 of 11)	mRNA-exon (XM_040081839.1, exon 3 of 11)	53838	XM_040081841.1	SEPTIN9	XM_040081842	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr18_3182712	0.608511518140967	0.00353677130546467	0.72052338686802	0.00321970032914713	0.690741571543592	0.00330211833079089	tytleri dominant
chr26_4024122	0.00495468234381508	-0.091170793038374	0.101080157726004	0.991075425638497	0.193130657317816	0.0941351346748297	0.292126179960802	0.000128319866263493	0.188175974974001	0.0850250019673575	0.291326947980644	0.000299825890248684	rustica.r	tytleri	0.310735520244503	40	0.751937984496124	0.666666666666667	0.598214285714286	0.666666666666667	0.427480916030534	0.376712328767123	0.428571428571429	0.428571428571429	0.419847328244275	0.388888888888889	0.308333333333333	0.65	chr26	4024123	4024122	+	1	NA	Intergenic	NA	Intergenic	-14430	XM_040085780.1	FOXP4	XM_040085780	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr26_4024122	0.357677967223888	0.00492469515933137	0.550808624541704	0.0164563565423197	0.362632649567703	0.00496418528394105	rustica dominant
chr19_287136	0.00660056462416503	-0.0789471553648956	0.0921482846132256	0.979645616538861	0.115351302879974	0.0298035828909129	0.200899022869034	0.0070590053728945	0.108750738255808	0.0185755236558931	0.198925952855724	0.0161566625239502	rustica.r	tytleri	0.309991160847923	41	0.785714285714286	0.861111111111111	NA	0.880952380952381	0.822222222222222	NA	0.8	0.73469387755102	0.7	NA	NA	0.761904761904762	chr19	287137	287136	+	1	NA	exon 	XM_040082328.1, exon 23 of 26)	mRNA-exon (XM_040082328.1, exon 23 of 26)	43135	XM_040082335.1	RAP1GAP2	XM_040082328	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr19_287136	0.716393600767104	0.00555100543896039	0.831744903647078	0.00276575664993929	0.722994165391269	0.00713760097608348	rustica dominant
chr26_4761922	0.0101170120493488	-0.0894239584581264	0.109657982556824	0.964760295582643	0.141977883820389	0.0333697809394669	0.250585986701311	0.00912249374426544	0.13186087177104	0.0284452726398503	0.23527647090223	0.0109871847146313	rustica.r	tytleri	0.30975273397764	42	0.533333333333333	0.538461538461538	0.655172413793103	NA	0.711111111111111	NA	0.564516129032258	NA	0.327868852459016	0.5	NA	0.41025641025641	chr26	4761923	4761922	+	1	NA	intron 	XM_040085495.1, intron 2 of 7)	mRNA-intron (XM_040085490.1, intron 2 of 7)	57618	XM_040085493.1	KCND3	XM_040085490	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr26_4761922	0.435461534453177	0.00420373656477616	0.577439418273566	0.00604205908998358	0.445578546502526	0.00976086600189981	rustica dominant
chr21_1104737	-0.350380911738857	-0.62001787660349	-0.0807439468742246	0.00984117141396967	-0.365020742705453	-0.598533204077557	-0.131508281333349	0.00215847833893879	-0.0146398309665954	-0.29528688194557	0.26600722001238	0.990448133332199	rustica.r	tytleri	0.306859708438006	43	0.0178571428571429	0.333333333333333	0.162790697674419	0.727272727272727	NA	0.44	0.0196078431372549	0.714285714285714	0.545454545454545	0.457142857142857	0.728813559322034	0.306122448979592	chr21	1104738	1104737	+	1	NA	Intergenic	NA	Intergenic	-21288	XM_040084860.1	LOC120762437	XM_040084860	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr21_1104737	0.679575516891693	0.00934589505962819	0.314554774186241	0.0614561811962004	0.329194605152836	0.0607330956590288	tytleri dominant
chr13_10949578_10951578	0.0532020723870605	0.0108878300696719	0.095516314704449	0.0115001466213538	0.0645050121519617	0.0209273807613553	0.108082643542568	0.0028702433497283	0.0113029397649013	-0.0341039125780756	0.0567097921078781	0.812664549490898	rustica.r	tytleri	0.30655289097615	44	0.185515873015873	0.25452736318408	0.155239490183986	0.2309151164393	0.107680722891566	0.163225446428572	0.166878787555319	0.162573869292303	0.149662735448838	0.162102139902895	0.154298642533937	0.162557311481807	chr13	10951389	10951388	+	1	NA	Intergenic	NA	Intergenic	-4761	XM_040078544.1	IL4	XM_040078544	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr13_10951388	0.13075040732178	0.000953215282597475	0.195255419473742	0.0023907469969465	0.18395247970884	0.00167262891203504	tytleri dominant
chr10_2000671	0.0131447098032643	-0.0362268821320892	0.0625163017386179	0.788976742547296	0.0769734729244508	0.0261277785034463	0.127819167345455	0.00231285316841157	0.0638287631211865	0.0108487624837874	0.116808763758586	0.0157354072414195	rustica.r	tytleri	0.306265156087875	45	0.945945945945946	0.888888888888889	0.894736842105263	1	0.9375	0.80952380952381	0.915492957746479	0.903225806451613	0.878787878787879	0.885416666666667	0.903225806451613	0.816666666666667	chr10	2000672	2000671	+	1	NA	intron 	XM_040076872.1, intron 4 of 8)	mRNA-intron (XM_040076870.1, intron 4 of 8)	10412	XM_040076871.1	ARID3B	XM_040076871	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr10_2000671	0.847751064114088	0.00219754796788714	0.924724537038539	0.00151208154572108	0.860895773917352	0.00272628996342724	rustica dominant
chr03_17352560	0.0570774451464986	-0.0433884097831616	0.157543300076159	0.346118228446264	0.129190911357995	0.0355213278119872	0.222860494904003	0.00587838307394206	0.0721134662114963	-0.0306249248627283	0.174851857285721	0.206015289069625	rustica.r	tytleri	0.306092510709221	46	0.325	0.379310344827586	0.285714285714286	0.333333333333333	0.321428571428571	0.217948717948718	0.108695652173913	0.317073170731707	0.245454545454545	0.207547169811321	0.194444444444444	0.263157894736842	chr03	17352561	17352560	+	1	NA	intron 	XM_040059894.1, intron 1 of 14)	mRNA-intron (XM_040059894.1, intron 1 of 14)	-21187	XM_040059895.1	GALNT14	XM_040059894	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr03_17352560	0.179572094572095	0.00641814520673626	0.30876300593009	0.00143750681934828	0.236649539718593	0.0138586613959786	other
chr02_40012123_40012573	-0.00503804642754463	-0.0431332882079835	0.0330571953528943	0.942803331553932	0.0506903154732093	0.0114576525888784	0.0899229783575403	0.00931722640996679	0.055728361900754	0.014848863089935	0.0966078607115729	0.00600900229316359	rustica.r	tytleri	0.305796894883217	47	0.280438091665738	0.233016541272873	0.24545389776589	0.267303962816241	0.218823300715463	0.17797201388362	0.197530992302366	0.189726359805799	0.187176844982475	0.202260948725264	0.191533226947479	0.212296589373193	chr02	40012124	40012123	+	1	NA	TTS 	XM_040072445.1)	mRNA-TTS (XM_040072445.1)	2830	XM_040072445.1	LOC120756305	XM_040072445	NA	NA	NA	NA	NA	mRNA	island_TTS 	chr02_40012123	0.194990773587514	0.000985904683785283	0.245681089060723	0.000978096262122505	0.189952727159969	0.00194806007924648	rustica dominant
chr20_2058545	0.131956026911656	0.030177539994754	0.233734513828558	0.00906728560702574	0.132924775516603	0.0281074576714534	0.237742093361753	0.010771289301332	0.000968748604947334	-0.108248396120535	0.11018589333043	0.999734471346035	rustica.r	tytleri	0.305606249971925	48	0.788888888888889	0.768115942028985	0.808510638297872	0.821138211382114	0.625	0.674698795180723	0.752380952380952	0.630434782608696	0.405405405405405	0.6	0.645161290322581	0.735294117647059	chr20	2058546	2058545	+	1	NA	Intergenic	NA	Intergenic	-16111	XM_040080292.1	BCAS1	XM_040080292	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr20_2058545	0.630213933853257	0.00815095098119248	0.76313870936986	0.00332501026966924	0.762169960764913	0.0157941796201979	tytleri dominant
chr35_51552	0.0429175824070126	-0.0590265321242405	0.144861696938266	0.545948512079091	0.130827185521453	0.0288830709902	0.232771300052706	0.0107786607807345	0.0879096031144405	-0.0280612996069768	0.203880505835858	0.15963182927903	rustica.r	tytleri	0.304080016038373	49	0.793650793650794	0.852941176470588	NA	0.848484848484849	0.75	NA	0.773584905660377	0.783333333333333	0.685714285714286	0.703125	0.581395348837209	0.621621621621622	chr35	51553	51552	+	1	NA	exon 	XM_040088680.1, exon 6 of 15)	mRNA-exon (XM_040088680.1, exon 6 of 15)	2245	XM_040088684.1	CSAD	XM_040088681	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr35_51552	0.649901991848591	0.00460135113778314	0.780729177370044	0.00367568933038297	0.692819574255604	0.012335769634201	other
chr06_35092396	0.0313693269580186	-0.102649838389266	0.165388492305304	0.829634496491972	-0.135502782740825	-0.277235324496533	0.00622975901488326	0.0628348807271023	-0.166872109698843	-0.305229582967747	-0.0285146364299393	0.0160234087966251	rustica.r	tytleri	0.303078907607611	50	0.296296296296296	0.306306306306306	NA	0.27	0.21505376344086	NA	0.375	0.413793103448276	0.342105263157895	NA	0.406976744186047	0.416666666666667	chr06	35092397	35092396	+	1	NA	Intergenic	NA	Intergenic	92388	XM_040072007.1	TCERG1L	XM_040072007	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr06_35092396	0.378082552786892	0.00505545340630522	0.242579770046068	0.00416087227781342	0.409451879744911	0.0286493435386281	other
chr09_25227816	-0.0557706918244737	-0.0987815106171906	-0.0127598730317568	0.00914535588321497	-0.0823176310105959	-0.125328449803313	-0.039306812217879	0.000173630366608002	-0.0265469391861222	-0.0725274385709692	0.0194335601987249	0.339382414316829	rustica.r	tytleri	0.302893750946762	51	0.745562130177515	0.829896907216495	0.795454545454545	0.7847533632287	0.748427672955975	0.803370786516854	0.825327510917031	0.688311688311688	0.673913043478261	NA	0.742857142857143	0.857142857142857	chr09	25227817	25227816	+	1	NA	Intergenic	NA	Intergenic	27850	XM_040074191.1	RAP2B	XM_040074191	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr09_25227816	0.89750349691196	0.00119019875180627	0.815185865901364	0.00268304403608727	0.841732805087486	0.000903603960876254	tytleri dominant
chr06_35092437	-0.0106588238874782	-0.112971849588199	0.0916542018132429	0.96407986866419	-0.161699925154801	-0.267067741669182	-0.0563321086404194	0.00202288612283275	-0.151041101267322	-0.260831852473725	-0.0412503500609199	0.0055590788192017	rustica.r	tytleri	0.30237584627082	52	0.153153153153153	0.25	0.0217391304347826	0.275590551181102	0.111111111111111	0.261363636363636	0.423728813559322	0.0681818181818182	0.211267605633803	0.150943396226415	0.197916666666667	0.377049180327869	chr06	35092438	35092437	+	1	NA	Intergenic	NA	Intergenic	92347	XM_040072007.1	TCERG1L	XM_040072007	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr06_35092437	0.341095508097444	0.00805716183606343	0.179395582942643	0.00644693913568903	0.330436684209966	0.0134361448913008	rustica dominant
chr14_10941970	0.0376674170689419	-0.032746812683872	0.108081646821756	0.394243710502122	0.105910537673765	0.0333939290622798	0.178427146285249	0.00325566429678337	0.0682431206048227	-0.00731745564863832	0.143803696858284	0.0826538632702617	rustica.r	tytleri	0.302282066474458	53	0.232558139534884	0.355555555555556	0.307692307692308	0.375	0.353448275862069	0.291666666666667	0.0887096774193548	0.237113402061856	0.23	0.283950617283951	0.207547169811321	0.122222222222222	chr14	10941971	10941970	+	1	NA	intron 	XM_040078790.1, intron 1 of 10)	mRNA-intron (XM_040078790.1, intron 1 of 10)	-3988	XM_040078791.1	ADAP1	XM_040078791	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr14_10941970	0.214087390335445	0.00262490640790166	0.31999792800921	0.00357172738393664	0.251754807404387	0.00735962913792228	other
chr07_15415866	0.0658385407062382	0.01305747586333	0.118619605549146	0.0122071037471287	0.0659507991993569	0.0115938342116426	0.120307764187071	0.0149615043929318	0.000112258493118689	-0.0565264023116892	0.0567509192979265	0.999986740032358	rustica.r	tytleri	0.298556530234324	56	0.12972972972973	0.188235294117647	0.182795698924731	0.134328358208955	0.150375939849624	0.163934426229508	0.0481927710843374	0.108108108108108	0.195804195804196	0.104938271604938	0.130081300813008	0.129032258064516	chr07	15415867	15415866	+	1	NA	intron 	XM_040070225.1, intron 1 of 3)	mRNA-intron (XM_040070225.1, intron 1 of 3)	4342	XM_040070226.1	WNT6	XM_040070225	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr07_15415866	0.0967902526829031	0.00163112202213238	0.16274105188226	0.00205062275921093	0.162628793389141	0.00390524358112534	tytleri dominant
chr04A_3796542	0.0568173512478776	-0.0205155523966335	0.134150254892389	0.182200659729834	0.136382135387384	0.0567402799546822	0.216023990820086	0.000631070254054067	0.0795647841395067	-0.00342012932536179	0.162549697604375	0.0621671399047339	rustica.r	tytleri	0.298059532257968	57	0.747474747474748	0.703947368421053	0.617647058823529	0.745341614906832	0.716216216216216	0.758389261744966	0.660714285714286	0.636363636363636	0.659420289855073	0.730769230769231	0.547297297297297	0.626315789473684	chr04A	3796543	3796542	+	1	NA	Intergenic	NA	Intergenic	-9207	XM_040083894.1	FRMPD3	XM_040083893	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr04A_3796542	0.620135811698522	0.00354303799269201	0.756517947085906	0.00549113843425038	0.6769531629464	0.00736463230462296	other
chr04_64808360_64809396	0.0669954755733772	0.00431405263906184	0.129676898507692	0.0343436335667429	0.0858850710914125	0.0213321500398683	0.150437992142957	0.00736196787151022	0.0188895955180354	-0.0483730082756886	0.0861521993117594	0.768406602865572	rustica.r	tytleri	0.297955796855558	58	0.845812045642056	0.89705786204642	0.864446475107456	0.860958247312192	0.810405487496203	0.869516761815312	0.752836646574583	0.887167340415227	0.842334682860999	0.835526745618489	0.859445083951891	0.867946541170146	chr04	64809245	64809244	+	1	NA	Intergenic	NA	Intergenic	-18436	XM_040065575.1	RPL7L1	XM_040065575	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr04_64809244	0.771529117110056	0.00402397392309431	0.857414188201468	0.00133817819074897	0.838524592683433	0.00478235671673529	tytleri dominant
chr26_3560669	-0.145080540214493	-0.278732644401952	-0.0114284360270342	0.032070024229126	-0.177814196048336	-0.305610050946409	-0.0500183411502623	0.00597796091477854	-0.0327336558338428	-0.173816459604807	0.108349147937122	0.827379456559843	rustica.r	tytleri	0.296983010850354	59	0.666666666666667	0.638888888888889	0.672131147540984	0.409638554216867	0.625	NA	0.642857142857143	0.666666666666667	NA	0.914893617021277	0.90625	0.777777777777778	chr26	3560670	3560669	+	1	NA	intron 	XM_040085720.1, intron 1 of 4)	mRNA-intron (XM_040085720.1, intron 1 of 4)	3961	XM_040085720.1	NUDT3	XM_040085720	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr26_3560669	0.768283157650058	0.00947328007779113	0.590468961601723	0.00991345183480127	0.623202617435565	0.0108097291490521	tytleri dominant
chr12_18476260	-0.207222042821958	-0.36562722187079	-0.0488168637731254	0.00844255907214031	-0.179789228949875	-0.342923959123605	-0.0166544987761446	0.0285002187424896	0.0274328138720828	-0.142549683308952	0.197415311053118	0.916118712490551	rustica.r	tytleri	0.296968411398235	60	0.525423728813559	0.493333333333333	0.343065693430657	0.409356725146199	0.186567164179104	0.408695652173913	0.247933884297521	0.0833333333333333	0.25	0.583333333333333	0.551282051282051	0.46969696969697	chr12	18476261	18476260	+	1	NA	Intergenic	NA	Intergenic	-77369	XM_040076140.1	CNTN6	XM_040076140	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr12_18476260	0.589074734154436	0.0110608454540757	0.409285505204561	0.0156864185242935	0.381852691332478	0.0420866411552809	tytleri dominant
